,Unnamed: 0,preload,stiffness,folder,subfolder_i,timestep,date,def_file,config,field_n,field,M2_offset_init,M2_offset_final,wfe,term,wave,samp,zern
84,5,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4.0,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72131408769752,0.0130710383875468,10.0,3.0,4.0,-0.00031703302669741716
85,5,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4.0,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72131408769752,0.0130710383875468,11.0,3.0,4.0,0.007568533233119783
86,5,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4.0,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72131408769752,0.0130710383875468,12.0,3.0,4.0,-0.0007673624818833126
87,5,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4.0,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72131408769752,0.0130710383875468,13.0,3.0,4.0,0.00039619053772762
88,5,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4.0,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72131408769752,0.0130710383875468,14.0,3.0,4.0,-5.4389450613776474e-05
89,5,500,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,4.0,_Timestep_00005,_20231210\,SYS_20_(Preload_deformation)\04_Timestep_00005_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72131408769752,0.0130710383875468,15.0,3.0,4.0,0.00015526089889268257
90,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,1.0,3.0,4.0,-0.06069166081518918
91,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,2.0,3.0,4.0,-0.0004969236132156687
92,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,3.0,3.0,4.0,-0.0018027727891002886
93,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,4.0,3.0,4.0,-0.007739106008415737
94,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,5.0,3.0,4.0,-0.0024573669734525346
95,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,6.0,3.0,4.0,0.007909075412603012
96,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,7.0,3.0,4.0,-0.00024356916239916056
97,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,8.0,3.0,4.0,3.239487741840711e-05
98,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,9.0,3.0,4.0,-0.00025206710386924954
99,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,10.0,3.0,4.0,-3.635405174912896e-05
100,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,11.0,3.0,4.0,0.00962978114976641
101,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,12.0,3.0,4.0,-0.0013377637973677175
102,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,13.0,3.0,4.0,0.0004100241698264681
103,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,14.0,3.0,4.0,1.0610447563516018e-05
104,6,600,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,5.0,_Timestep_00006,_20231210\,SYS_20_(Preload_deformation)\05_Timestep_00006_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7217011682503,0.0161895159317831,15.0,3.0,4.0,0.0001971839651072372
105,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,1.0,3.0,4.0,-0.0489929534178089
106,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,2.0,3.0,4.0,-0.00039050421638427764
107,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,3.0,3.0,4.0,-0.0013657800311871473
108,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,4.0,3.0,4.0,-0.007431415245727627
109,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,5.0,3.0,4.0,-0.002471523151823654
110,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,6.0,3.0,4.0,0.007470588794025827
111,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,7.0,3.0,4.0,-0.00019816612357358732
112,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,8.0,3.0,4.0,1.9981139180864747e-05
113,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,9.0,3.0,4.0,-0.00025766945686969597
114,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,10.0,3.0,4.0,-0.00020186287175032663
115,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,11.0,3.0,4.0,0.011648139107463183
116,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,12.0,3.0,4.0,-0.0012877021051612345
117,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,13.0,3.0,4.0,0.00040336964529523114
118,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,14.0,3.0,4.0,-4.959733796724341e-05
119,7,700,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,6.0,_Timestep_00007,_20231210\,SYS_20_(Preload_deformation)\06_Timestep_00007_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.72207887726907,0.0174955271810231,15.0,3.0,4.0,0.00020115849774675663
120,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,1.0,3.0,4.0,-0.037191995919482135
121,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,2.0,3.0,4.0,-0.0007010932357295
122,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,3.0,3.0,4.0,-0.0010248552915503586
123,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,4.0,3.0,4.0,-0.006585158220851801
124,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,5.0,3.0,4.0,-0.0016363832726131926
125,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,6.0,3.0,4.0,0.008063309367319365
126,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,7.0,3.0,4.0,-0.0001730996741295299
127,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,8.0,3.0,4.0,-2.7022666908400923e-05
128,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,9.0,3.0,4.0,-0.0001922193374169723
129,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,10.0,3.0,4.0,-0.00017560581017662832
130,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,11.0,3.0,4.0,0.013507131090219856
131,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,12.0,3.0,4.0,-0.0013980838466025973
132,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,13.0,3.0,4.0,0.0002421425772001887
133,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,14.0,3.0,4.0,-2.4964635941739434e-05
134,8,800,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,10.0,_Timestep_00008,_20231210\,SYS_20_(Preload_deformation)\10_Timestep_00008_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7224361269356,0.0191916292205923,15.0,3.0,4.0,0.00018153294119788743
135,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,1.0,3.0,4.0,-0.026665804840437846
136,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,2.0,3.0,4.0,-0.0009439628127683898
137,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,3.0,3.0,4.0,-0.0008927212409983796
138,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,4.0,3.0,4.0,-0.005773213661179344
139,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,5.0,3.0,4.0,-0.0007142810116171313
140,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,6.0,3.0,4.0,0.007297517546088175
141,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,7.0,3.0,4.0,-0.00017080051875977744
142,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,8.0,3.0,4.0,-6.638295005452542e-05
143,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,9.0,3.0,4.0,-0.00013123591023482507
144,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,10.0,3.0,4.0,-0.00017401170747564468
145,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,11.0,3.0,4.0,0.01524083043607224
146,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,12.0,3.0,4.0,-0.001271659397362437
147,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,13.0,3.0,4.0,4.915395366523402e-05
148,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,14.0,3.0,4.0,3.128600356416143e-06
149,9,900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,14.0,_Timestep_00009,_20231210\,SYS_20_(Preload_deformation)\14_Timestep_00009_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7227746730988,0.0203382377502343,15.0,3.0,4.0,0.00015030536020045336
150,10,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18.0,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7230832916488,0.0213822150198716,1.0,3.0,4.0,-0.016399814903848002
151,10,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18.0,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7230832916488,0.0213822150198716,2.0,3.0,4.0,-0.0009020495730203307
152,10,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18.0,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7230832916488,0.0213822150198716,3.0,3.0,4.0,-0.0006171692891239894
153,10,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18.0,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7230832916488,0.0213822150198716,4.0,3.0,4.0,-0.004650199596168557
154,10,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18.0,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7230832916488,0.0213822150198716,5.0,3.0,4.0,-0.0007720537799394022
155,10,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18.0,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7230832916488,0.0213822150198716,6.0,3.0,4.0,0.006197931054344075
156,10,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18.0,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7230832916488,0.0213822150198716,7.0,3.0,4.0,-0.00014062616851215554
157,10,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18.0,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7230832916488,0.0213822150198716,8.0,3.0,4.0,-6.22753442629293e-05
158,10,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18.0,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7230832916488,0.0213822150198716,9.0,3.0,4.0,-0.0001110041361252685
159,10,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18.0,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7230832916488,0.0213822150198716,10.0,3.0,4.0,-0.00015910336155648986
160,10,1000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,18.0,_Timestep_00010,_20231210\,SYS_20_(Preload_deformation)\18_Timestep_00010_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,-254.718953550988,-254.7230832916488,0.0213822150198716,11.0,3.0,4.0,0.016809710536375057
